"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IHW_pvalue"
"AK1_crovir-transcript-1554",1278.55881964417,0.199395336566637,1.08650035110975,0.18352072906647,0.854389455531099,0.932249625101218,0.929044707956901
"IGFBP1_crovir-transcript-2295",11.3124649008246,-0.805856180388342,1.1281262979457,-0.714331526404262,0.475022202053664,0.685358000994075,0.929297422095821
"RUNX1_crovir-transcript-3682",16.2576781335408,-0.548269417431335,1.03204292934204,-0.531246716433466,0.595247823838322,0.773605162718245,0.929297422095821
"RPL11_crovir-transcript-1013",11873.3745174488,0.0307751458013032,0.187851397218513,0.163827079579849,0.869867273266461,0.940069589052406,0.92938204991588
"MFSD5_crovir-transcript-14630",1052.88924812604,0.0154295592098053,0.101985917394354,0.151291076297751,0.879746108340251,0.945170113652117,0.92938204991588
"PPP1R12C_crovir-transcript-2894",644.93878785843,0.0512402145884764,0.295063989717018,0.173657973775853,0.862134267657321,0.936160337291152,0.929460295069837
"POLR1B_crovir-transcript-9743",201.911048199706,-0.0478879501928774,0.263316767027108,-0.181864416510732,0.855689130264817,0.932848965054379,0.929509257555464
"HSBP1_crovir-transcript-11448",250.877183540869,0.0569134112689814,0.155220639198731,0.366661363867433,0.713871629430777,0.852660522692213,0.929563636165086
"LOC103051276_crovir-transcript-11902",12.1169671018512,-2.01093563670878,2.08949036677107,-0.962404837413213,0.335846284678701,0.56109087965954,0.929563636165086
"HSDL2_crovir-transcript-15309",710.229217741682,0.0639692186164119,0.513258214805022,0.124633599173299,0.900813627487487,0.95662355873961,0.929563636165086
"LOC103067637_crovir-transcript-4369",2546.33879781831,-0.0619442184021445,0.380780017899551,-0.162677177084658,0.870772617641296,0.940739686025776,0.929563636165086
"CALD1_crovir-transcript-4434",193.44929765477,-0.133294599277632,0.735860404035656,-0.181141149254136,0.856256786377268,0.93292525726167,0.929563636165086
"FYB2_crovir-transcript-5981",918.065269308882,-0.118717129503175,0.788553545873859,-0.150550498598818,0.88033031257507,0.945335571347811,0.929563636165086
"uknown_crovir-transcript-8624",16.654833639993,-0.0779813046948421,0.726107097134155,-0.107396422652559,0.914474492403718,0.962678700262105,0.929563636165086
"GGT5_crovir-transcript-4235",40.3322875622801,0.0167807220179023,0.520669007183032,0.0322291547728005,0.974289306104637,0.990142061687501,0.929585491928745
"CD302_crovir-transcript-8237",37.3868716143376,0.190405691799414,0.31430498636622,0.605799144330336,0.544648138002181,0.736660063602212,0.929898223671637
"FAM184A_crovir-transcript-9083",11.1199944615499,0.981459985909297,1.05183379141553,0.93309417696923,0.350771345390199,0.576748198167132,0.930037086369734
"ATG4A_crovir-transcript-10712",282.974382941873,0.204419650375485,0.273669987677729,0.746956771219676,0.455089655392648,0.670011447106712,0.930138360104918
"TIMM17A_crovir-transcript-6409",527.276126224868,0.0462568595468456,0.301904799781022,0.153216707983433,0.878227382174099,0.944461408143201,0.930138360104918
"LSR_crovir-transcript-809",512.713333397383,-0.0499502564437779,0.335313471477817,-0.148965850443269,0.88158057965003,0.946100555042645,0.930138360104918
"TBATA_crovir-transcript-10254",31.1064750997649,-0.0456916821570745,0.433125672438437,-0.105492897476699,0.915984705536046,0.963233537911221,0.93029515123997
"RHPN2_crovir-transcript-11542",582.055210876083,-0.108109024285074,0.671403628706562,-0.161019422092404,0.872078103624711,0.941362486724726,0.93029515123997
"RALGDS_crovir-transcript-1472",946.842772662239,-0.0206212506638338,0.168245417947988,-0.122566491945764,0.902450389883205,0.957438393477323,0.93029515123997
"GAS2L1_crovir-transcript-16296",377.816239092803,0.0536716189430012,0.352698098163581,0.152174392837549,0.879049390281017,0.944806181372769,0.930679570337827
"PPM1L_crovir-transcript-10873",40.2216830037913,0.0221417170015945,0.763091244182774,0.0290158184494791,0.976851974607797,0.990976583992989,0.93102907803846
"RGMA_crovir-transcript-11319",166.539036017545,0.0107694968177519,0.370392713629688,0.0290758873526843,0.976804066770616,0.990976583992989,0.93102907803846
"PLIN3_crovir-transcript-6702",63.2774422637554,0.230447215279039,2.21432104270483,0.104071275499213,0.917112785881377,0.963570288925681,0.93102907803846
"CNN2_crovir-transcript-6812",64.3980265996116,0.0142578345579537,0.490185298257652,0.0290866221582587,0.97679550525607,0.990976583992989,0.93102907803846
"BLOC1S2_crovir-transcript-10220",146.820412796842,0.0302387634605525,0.291770551316382,0.103638846772315,0.9174559583766,0.963705032331556,0.931212787145412
"LEXM_crovir-transcript-5993",9.00707148842043,0.753971958781708,0.809446769327948,0.931465770637027,0.351612682785797,0.577104552315978,0.931212787145412
"TCP11L1_crovir-transcript-7663",126.37943172154,0.0168147052739743,0.599745876409774,0.0280363833005928,0.977633132866276,0.991255994324109,0.93145666524671
"AK6_crovir-transcript-15693",930.731275772533,0.045511571674623,0.312254546187316,0.145751510203222,0.884117556256043,0.94655118238776,0.931672984337681
"CHD7_crovir-transcript-5082",145.241353301042,0.0355093116828619,0.345897112119687,0.102658595399244,0.918233936045319,0.96383141942048,0.931672984337681
"CWC22_crovir-transcript-8331",427.839510110132,-0.0164898773918138,0.109828234171066,-0.150142424817006,0.880652249167144,0.945450363545062,0.931672984337681
"SEMA3A_crovir-transcript-11663",14.5252262897319,0.580926272984462,1.12291806261867,0.517336297565406,0.604921419983957,0.78013163934023,0.931925147789252
"GPSM1_crovir-transcript-11768",12.8088203727672,0.659676070798786,0.929364708741786,0.709813988624427,0.47781949327682,0.687469926377588,0.931967327753071
"NDUFA12_crovir-transcript-11966",1330.40310112744,0.0275835348314882,0.175577576531786,0.157101694740015,0.875164701959612,0.943017793066403,0.932141086786197
"LOC103066091_crovir-transcript-12446",282.755093297604,-0.14509102643061,0.826622599330458,-0.175522695058337,0.860668939508155,0.935571395427111,0.932141086786197
"LOC103064555_crovir-transcript-16163",746.022770044182,0.043743299062631,0.261379705572255,0.167355376603784,0.86709043423838,0.938553501089041,0.932141086786197
"MTX2_crovir-transcript-8296",281.450660854003,0.0733743187172289,0.16433953367662,0.446480022643922,0.655250540035484,0.815662006707062,0.932141086786197
"ZNF385B_crovir-transcript-8330",8.78423795104012,0.668942912422025,0.943024477703452,0.709359012664339,0.478101716047128,0.687469926377588,0.932141086786197
"SYT15_crovir-transcript-10173",73.6157912685763,0.207755930809399,2.05676844139091,0.101010851114043,0.919541846292963,0.96442564870778,0.932319820950558
"ZNF362_crovir-transcript-1155",103.54850885523,0.019014092061493,0.188380025416873,0.100934756853419,0.919602252008991,0.96442564870778,0.932319820950558
"R3HCC1_crovir-transcript-12868",225.944580090239,-0.244712157139628,0.347189886966252,-0.704836650853874,0.480911897151552,0.689236601891457,0.932425204610132
"ASB14_crovir-transcript-13530",313.918560286325,-0.0609934360391064,0.413053162238338,-0.147664856767062,0.882607267760711,0.946494213870572,0.932713974198473
"LOC103062727_crovir-transcript-7863",3.11594026751902,1.11984270840789,1.58071770629521,0.708439403157257,0.478672430337584,0.687895734444249,0.932806766652832
"PRDX6_crovir-transcript-5647",5000.12498765738,-0.0612312439296024,0.394599084406921,-0.155173304625459,0.876684693172852,0.943689802881741,0.933148781196557
"LOC103063215_crovir-transcript-3932",14.8882347382261,0.577503972604565,1.12110847020647,0.515118731105658,0.606470054335595,0.780880517052568,0.933238905984664
"SEMA6A_crovir-transcript-15559",82.8570599938912,0.009579739352964,0.407882436412425,0.023486520864256,0.981262190312611,0.991797352621841,0.933346770950096
"MYLPF_crovir-transcript-3011",35093.2833690325,-0.603982574290407,2.6948283448475,-0.224126547965557,0.822658835602225,0.915650688880677,0.933346770950096
"PHKA1_crovir-transcript-16152",1751.18281793441,-0.0370052449196341,0.229217093990115,-0.161441907649479,0.871745362016239,0.941362486724726,0.933641769415671
"LOC103048708_crovir-transcript-4373",442.393767768296,0.0312262858095145,0.22138877079541,0.14104728842987,0.887832584963423,0.948603628648648,0.934035371261291
"CNNM4_crovir-transcript-12900",19.8844553482016,-0.300897269189366,0.589309658885898,-0.510592800664795,0.609636218075495,0.783198764626062,0.934075941081032
"LCOR_crovir-transcript-10565",19.5537416197654,-0.229247981736651,0.43858908648268,-0.522694222911777,0.601187059142557,0.777112633289918,0.934347151324484
"LOC103054604_crovir-transcript-2083",130430.866982821,0.411694986077203,1.85265336025791,0.222219112818758,0.824143316179921,0.916564109646978,0.93440689560847
"LOC103064134_crovir-transcript-2085",26.9442412014567,0.251147464888977,0.480817429161773,0.52233436156175,0.601437548608893,0.777235779285579,0.93440689560847
"PDZK1IP1_crovir-transcript-6052",534.58343444039,-0.0728519266487065,0.520297147439815,-0.140019846365069,0.888644309727833,0.949009670901961,0.93440689560847
"TTC17_crovir-transcript-7527",889.744003387476,0.0269495293237791,0.156943732250908,0.171714594378924,0.863661911586792,0.937125749739206,0.93440689560847
"C1QTNF12_crovir-transcript-1059",32.8955730071228,-0.575160273243383,0.960812547075854,-0.598618611917414,0.549427241825234,0.740617814989764,0.934418678638951
"TTC9C_crovir-transcript-7433",5.37514131911951,0.757017729562776,1.07202090868874,0.706159481990643,0.480088964496075,0.68867574134891,0.934418678638951
"KIAA0141_crovir-transcript-5551",591.719782734003,-0.0449421349095862,0.321811182304029,-0.139653739151697,0.888933578915786,0.94916489159712,0.934451640022989
"DPH6_crovir-transcript-7297",15.7641834401525,-0.274320089925912,0.538636651535237,-0.509285970689216,0.610551790182814,0.783488097392597,0.934736585965681
"FBXW4_crovir-transcript-10558",420.936272004406,0.0272208636306637,0.196274496637146,0.138687726103239,0.889696917513678,0.949577408937461,0.934793038656385
"FNDC3B_crovir-transcript-10915",1688.0130842539,-0.0633196519377459,0.371142421141514,-0.170607422732748,0.864532461005691,0.937684660855609,0.934793038656385
"PRKACB_crovir-transcript-14066",1628.90209393658,0.0376085564404903,0.170034594954707,0.221181792155346,0.824950885940382,0.916811272874628,0.934793038656385
"BGN_crovir-transcript-14850",1651.94466884576,-0.0666955434297092,0.391463568689516,-0.170374841400907,0.864715356516454,0.937805916169383,0.934793038656385
"ZBTB5_crovir-transcript-15210",265.827956445231,-0.084278759803946,0.190790711067543,-0.441734083029388,0.658681643060976,0.818003094998048,0.934793038656385
"FAM210B_crovir-transcript-6593",1262.9415273544,0.0528310064046144,0.324279943945464,0.16291789668466,0.870583079572205,0.940611960972919,0.934793038656385
"LOC103062245_crovir-transcript-7350",211.716473108512,-0.0370840805561854,0.218733496356625,-0.169540016384702,0.865371899389308,0.937978088005997,0.934892858380046
"TBCK_crovir-transcript-4399",197.743760114197,0.151589274970975,0.216306135098977,0.700808947936736,0.483422253160532,0.690977407800977,0.935145732855551
"SMIM7_crovir-transcript-6896",292.426002191967,0.0820722181137156,0.186133434281531,0.440932164769386,0.659262107096627,0.818492770388225,0.935369591957179
"uknown_crovir-transcript-13544",3.35491707125353,-2.07078611051883,2.1962583861573,-0.942869984502142,0.345747409384368,0.5714430746496,0.935420094802342
"AK5_crovir-transcript-5895",17.0473083640488,-0.0954991996448232,1.01588379282521,-0.0940060273815737,0.925104368784029,0.967386034000801,0.935420094802342
"RALGPS2_crovir-transcript-7810",6.03340685213103,-0.901364898436603,0.933604524087981,-0.965467577738151,0.334310667824429,0.560086080097069,0.935562422884583
"GXYLT2_crovir-transcript-13366",221.12346241938,0.0656981755341535,0.391245089223355,0.167920767170697,0.866645612268675,0.938553501089041,0.935698689973482
"LANCL1_crovir-transcript-8510",967.918784332056,-0.0401434351931863,0.251739151925622,-0.159464409433805,0.873302996632475,0.941853354503871,0.935698689973482
"TSN_crovir-transcript-8094",434.165000109151,-0.0280298080050233,0.226478040971032,-0.123763910553291,0.901502207270222,0.956853151516394,0.935752043484924
"ABRAXAS2_crovir-transcript-10418",340.743570553834,0.0162253032031456,0.131349263643795,0.123527934249763,0.901689055350027,0.956897468828293,0.935781225569884
"MTR_crovir-transcript-9422",184.335774937399,-0.0490494783656462,0.292773699446517,-0.167533758866911,0.866950087144312,0.938553501089041,0.935781225569884
"KANK1_crovir-transcript-15409",321.687484020895,-0.0422782153536182,0.34398963856611,-0.122905490787022,0.90218193757634,0.957266491563987,0.936210337666565
"MRPL32_crovir-transcript-2254",811.956510528395,0.0378139371977137,0.238994540199199,0.158220924905633,0.874282715743426,0.942524644107543,0.936336215606811
"DLX2_crovir-transcript-8259",7.84292437867249,1.48247237712901,1.57447937818955,0.941563540091368,0.346416143778226,0.572298213481312,0.936421995541703
"CHDH_crovir-transcript-13540",33.9188813896309,0.280786421445219,0.555011382169444,0.505911104647392,0.612919056388311,0.785427217891948,0.936626917249223
"TTLL10_crovir-transcript-1044",11.6061685375563,0.411403753906826,0.585692375314785,0.702422929247993,0.482415450003245,0.690330196985374,0.936957884525793
"RPS19_crovir-transcript-11106",14073.5593831927,0.036102463802889,0.166978276048433,0.216210543414744,0.828823635456989,0.919211616217749,0.937218077660664
"LOC103051445_crovir-transcript-12110",4.10126973572684,-1.04361340543497,1.08337338209086,-0.963299839821472,0.335397073665022,0.560794950221309,0.937218077660664
"TMF1_crovir-transcript-13357",656.420315062211,0.0302823052330908,0.282149059994248,0.107327329864959,0.914529303667153,0.962678700262105,0.937218077660664
"uknown_crovir-transcript-14074",16.5157301968117,0.337396397297963,0.668485264676209,0.504717777827738,0.613757072723394,0.78607870757917,0.937218077660664
"CARNMT1_crovir-transcript-15458",177.111996354319,-0.0403369123960952,0.24510411353127,-0.164570523990611,0.869282033279147,0.939688109082325,0.937218077660664
"LOC103060197_crovir-transcript-2655",253.766569925304,0.0822287831721698,0.187903661861229,0.437611392761986,0.661668011097746,0.820580813602401,0.937218077660664
"NUMB_crovir-transcript-7413",450.288300413965,-0.0326988686424438,0.270685536994123,-0.120800206045563,0.903849286900125,0.958001559878841,0.937218077660664
"CFAP45_crovir-transcript-9136",26.7650909801459,-0.0692975101940339,0.769284051505239,-0.090080523648503,0.928223226166197,0.969017974243711,0.937218077660664
"uknown_crovir-transcript-9625",6.99285894388102,0.548669331082093,0.782290206963345,0.701362903687482,0.48307656651553,0.690632984211992,0.937499574284102
"PREP_crovir-transcript-8984",373.911055323204,0.0245633439707458,0.205098790227334,0.119763475657363,0.904670515839549,0.958408368005699,0.937637444154206
"COQ8A_crovir-transcript-9589",2352.93262607489,0.0499242547640931,0.319350224019381,0.156330733499229,0.875772332320646,0.943205443235839,0.937949406107044
"ZNF750_crovir-transcript-14133",941.666768881139,0.201267948310496,1.39268738011119,0.144517679405142,0.885091696848234,0.947209694233526,0.938040054504924
"PCCB_crovir-transcript-10653",879.910176623259,0.0324490966173398,0.30815510939365,0.105301179919389,0.916136826742086,0.963289517484824,0.938152534901731
"SORBS3_crovir-transcript-12888",537.179365485004,0.0572795290574449,0.436037363942253,0.131363809146023,0.895487516641014,0.953307533857544,0.938198131414506
"ABCB6_crovir-transcript-8068",631.280571328741,0.0178128625393178,0.135536983455721,0.131424369092124,0.895439612106652,0.953307533857544,0.938198131414506
"ZBTB2_crovir-transcript-9282",135.655968889868,-0.0163247487561109,0.186188866332814,-0.0876784368348336,0.930132258520848,0.969833243816378,0.938273017650099
"LOC103057034_crovir-transcript-5539",76.0660808752707,0.0285170934932896,0.327701504285274,0.0870215519928301,0.930654381077581,0.970002430385292,0.938634776770392
"TFPI_crovir-transcript-8348",301.011049772265,0.165453174576958,0.577262986075491,0.286616634996446,0.774405875723689,0.88921506927792,0.938634776770392
"GOLM1_crovir-transcript-15473",456.567859856762,0.0973155079553657,0.829017328909782,0.117386578738158,0.906553719155337,0.959589403391292,0.938764058390276
"LOC107326311_crovir-transcript-753",1745.42999790127,0.0599932076829226,0.388164205228034,0.154556259631613,0.877171155287992,0.94398731508988,0.938764058390276
"WNT4_crovir-transcript-1107",749.711684246401,0.13482009604616,1.03852525244304,0.129818794226724,0.896709793102869,0.954056153088204,0.938983677832433
"WRN_crovir-transcript-15179",148.079089762786,-0.00214792382607843,0.222003389867508,-0.00967518481299005,0.992280439851965,0.996694971824021,0.93910330209891
"TAF11_crovir-transcript-6227",357.974895886444,-0.0245400179454181,0.183224047151213,-0.133934482547291,0.893454382798763,0.952372984412129,0.93910330209891
"CADM4_crovir-transcript-737",15.5211518833057,-0.0769385818751734,0.903059872376908,-0.0851976532548905,0.93210425623091,0.970785643787499,0.939601862311855
"SMUG1_crovir-transcript-14640",22.4919706714185,0.0357390308677949,0.421087162789219,0.0848732377189199,0.932362168205257,0.970785643787499,0.939779339702921
"RHOQ_crovir-transcript-9691",311.598107998049,-0.0244689583497632,0.211957471621623,-0.115442773319376,0.908094177365857,0.960468764144976,0.939863976424817
"PTPRCAP_crovir-transcript-7945",148.26716503531,0.00403626704256881,0.504975796759008,0.00799299108684819,0.99362258372387,0.997251702885242,0.940043361009813
"SLC25A17_crovir-transcript-12073",1617.65738049214,0.0383675133257126,0.240082678451717,0.159809585485896,0.87303107300655,0.941714086764507,0.940055136143527
"LOC103056377_crovir-transcript-424",48.6026969194186,-0.0770495223372581,0.915978725924379,-0.0841171526767741,0.932963287112625,0.97110051744125,0.940055136143527
"PAPD4_crovir-transcript-15734",795.695242117806,0.0129115893869334,0.127750963465211,0.101068430614611,0.919496138411032,0.96442564870778,0.940187952150376
"LOC103053028_crovir-transcript-291",18.7764105093511,-0.0449339255713961,0.537996283751417,-0.083520884676144,0.933437371837499,0.971126892974725,0.94036777539446
"BRS3_crovir-transcript-221",2.93329139018228,-0.83911486218532,0.884778632730631,-0.948389609721495,0.342931146974109,0.568535051709101,0.940503138363117
"DCBLD2_crovir-transcript-3841",89.7536052200653,0.0305288148651718,0.367279319333205,0.0831215188500046,0.933754915485769,0.971235187558703,0.940503138363117
"LOC103056580_crovir-transcript-7958",22.3188246783627,-0.465492242246995,0.925438678377098,-0.502996312044476,0.614966865059516,0.7865993939231,0.940503138363117
"SPC24_crovir-transcript-14907",31.7018721615144,-0.23842242109167,0.465782908186103,-0.511874559803316,0.608738803981082,0.782410157018921,0.940689985266905
"IER3_crovir-transcript-10615",142.151392175762,0.00292483042027184,0.479504717942457,0.00609969059912949,0.995133181224625,0.997704975703314,0.940729365000996
"DUSP26_crovir-transcript-12808",385.352329566669,-0.199209983366714,1.53391904387917,-0.129869945980283,0.896669322508659,0.954056153088204,0.941258848836051
"MOK_crovir-transcript-7089",16.8855604429141,-0.264581253648799,0.527382457766739,-0.501687626792135,0.615887269474484,0.787152353867099,0.941580385105728
"LIMS2_crovir-transcript-10624",23.8755053984676,0.0730553857417358,0.902504452989947,0.0809473964363359,0.935483786704371,0.971806967782602,0.941768320069514
"ATE1_crovir-transcript-10437",334.78858667371,-0.100867479082813,0.292855086195623,-0.34442795716184,0.730524466823087,0.863483978617844,0.9418393043046
"LOC103056487_crovir-transcript-16344",962.318111565123,0.0318406785915117,0.23237502097559,0.137022811048423,0.891012764560748,0.950615414103071,0.941914603477147
"ADHFE1_crovir-transcript-5062",225.163559962284,-0.240247754802114,0.698436323513507,-0.343979467725188,0.730861727337241,0.863723859918378,0.942108927009541
"RFC1_crovir-transcript-4776",234.985601695003,-0.0931224588865225,0.216628730460625,-0.42987123032348,0.667289314349351,0.824173670940234,0.942111621545331
"TNIK_crovir-transcript-10912",8.86087976269774,-1.10023267896671,1.58293087147131,-0.695060472188567,0.487017405061977,0.693581026590437,0.942248276116173
"SLC25A18_crovir-transcript-12300",126.856897758623,-0.0017452530729985,0.623650848839254,-0.00279844575894795,0.997767166249023,0.99902669441427,0.942373115654271
"LOC103063573_crovir-transcript-14623",187.684357946714,0.158897160013862,1.0271479205372,0.154697446041422,0.877059843519724,0.943975466015925,0.942373115654271
"FAM160A1_crovir-transcript-4446",208.95716098728,-0.112859156426885,0.262943415634996,-0.429214613168143,0.667767049358284,0.824627598636435,0.942373115654271
"TRIM54_crovir-transcript-9941",95.2756185322538,0.0073215849719507,2.76936884795597,0.00264377386109281,0.997890576111297,0.99902669441427,0.942373115654271
"CRTAC1_crovir-transcript-10588",339.88733085119,0.0920534525035189,0.723827803952036,0.127175900125576,0.898801179395827,0.955303245528298,0.942504869218093
"MRPL15_crovir-transcript-5105",1078.43278947426,-0.0263682957649525,0.17949990773323,-0.146898659157756,0.883212010278722,0.946494213870572,0.94268578038123
"P2RY11_crovir-transcript-14896",11.5461787419164,0.762913748946072,0.817210889197069,0.933557982439092,0.350531947955147,0.576642104456022,0.943116710003238
"KIF18B_crovir-transcript-2468",8.98487018965281,-0.906054393610336,0.988697319099753,-0.916412309517875,0.359450681456446,0.583742241862905,0.943116710003238
"ZBTB11_crovir-transcript-3823",237.420585752636,-0.0809570559992884,0.189165330377737,-0.427969839069497,0.668673079244121,0.824896924357459,0.943238281290928
"CEP295_crovir-transcript-4065",6.266410942413,0.594640948114176,0.857371376208695,0.693562865072175,0.487956388752369,0.694310962057671,0.943238281290928
"PHKG2_crovir-transcript-3012",276.481134091321,-0.391028244822774,0.567281296358155,-0.689302198632505,0.490633114653043,0.696165373762183,0.943360670508742
"NT5DC3_crovir-transcript-12186",117.208648880261,4.03510262025888e-05,0.466410400852121,8.65139931032165e-05,0.999930971820696,1,0.943609695711982
"LOC103065533_crovir-transcript-11017",85.9011966438438,0.17461027285127,2.27775186030553,0.076659040826268,0.938894789298699,0.973969506162,0.943630210077903
"KIFAP3_crovir-transcript-5621",178.281011656875,0.0791442343536724,0.2320135453223,0.341119024941969,0.733013979444198,0.864508733620883,0.943630210077903
"EMP2_crovir-transcript-1638",384.675459059931,-0.0472315355418242,0.440090983905304,-0.107322206700756,0.914533367886171,0.962678700262105,0.94379448766672
"MAP3K7_crovir-transcript-8943",371.481662523263,-0.0198314889527001,0.159295311086721,-0.124495120524318,0.900923263583278,0.95662355873961,0.943820631129776
"CBX6_crovir-transcript-12101",6.81776283394954,0.644744228808259,0.931120153689614,0.692439344432,0.488661464906624,0.694552232986894,0.944022572535522
"uknown_crovir-transcript-1183",24.241689694642,0.444434646429241,0.899572758218599,0.494050806195314,0.621270298898188,0.791591503329511,0.944155028323091
"ZFR_crovir-transcript-15865",1076.84410566849,0.0145800686003004,0.0719281885083345,0.202703125195638,0.839367080335882,0.924376036539224,0.944174894328852
"GIPC1_crovir-transcript-14085",551.397647323067,0.0484061853204764,0.367015579592708,0.131891363778602,0.895070219659558,0.953307533857544,0.94429985589701
"uknown_crovir-transcript-11127",25.9247135547051,0.260698273115312,0.515102499285922,0.506109509227219,0.612779775355727,0.785413472616795,0.944366747977808
"FAM135A_crovir-transcript-8904",639.635623066869,0.0219107771560393,0.166363892234335,0.131703922418312,0.895218482906295,0.953307533857544,0.944366747977808
"ZFHX4_crovir-transcript-5019",38.4381861273072,0.299994359307985,0.608542032204092,0.4929722902154,0.622032166712877,0.792103135638429,0.944899437610184
"LOC103067981_crovir-transcript-10135",141.280266318167,0.0205595798218652,0.280770758900724,0.0732255021938902,0.941626673043037,0.975362888391986,0.945548186645549
"NUP35_crovir-transcript-8353",270.897406172156,0.0440827734494769,0.296869083502356,0.148492301486581,0.881954261127378,0.946155079647834,0.945808191939749
"PLLP_crovir-transcript-16042",21.1964421190148,-0.0531758161860539,0.732632885421575,-0.0725818035801863,0.942138907162089,0.975626143382374,0.945897100620818
"DOCK4_crovir-transcript-7582",125.647293887889,-0.0244942691466188,0.339645661518523,-0.0721171265285924,0.942508696714835,0.975723232844256,0.94618562780154
"HLX_crovir-transcript-9597",21.2165492694742,-0.0549813037198586,0.763659353707666,-0.0719971587500594,0.942604168974001,0.97572605973516,0.94619874114326
"RBM27_crovir-transcript-13949",168.875468125144,0.0958930499485469,0.226526757989717,0.423318864400558,0.672062632589244,0.827298751642755,0.94636236250778
"GMDS_crovir-transcript-5374",450.039772932803,0.075305880574452,0.630969936499264,0.119349395618217,0.904998551084284,0.958558651634281,0.946929713066778
"MRPL41_crovir-transcript-1444",419.693732496305,0.0250147416805265,0.246331321738555,0.101549171676495,0.919114525911929,0.96442564870778,0.947171772028378
"GMDS_crovir-transcript-5375",274.101850798574,0.100133206547366,0.684923152108595,0.146196264849709,0.883766454099545,0.946533135524519,0.947171772028378
"PYGO2_crovir-transcript-11038",20.9401380137766,0.293058593393921,0.594071794034091,0.493305011846942,0.621797087630482,0.791956700062384,0.947375544755856
"LOC103055399_crovir-transcript-14429",7.06815368185499,-0.698864231588145,1.01530504640436,-0.688329319413047,0.491245422389857,0.696573545616234,0.947604645209195
"uknown_crovir-transcript-16323",18.2787090261546,-0.346444223727605,0.708445568066836,-0.48902024282961,0.624827365584575,0.794129983106258,0.948150318877731
"LOC103064126_crovir-transcript-9079",2006.53882638998,-0.0155133631230365,0.116725823309972,-0.132904293866833,0.894269071017788,0.952839589649124,0.948309246883586
"NELFE_crovir-transcript-11288",504.97001250792,-0.0265555295471221,0.237352344039158,-0.111882314264152,0.910916719722449,0.961176804778817,0.94886066136795
"CCND3_crovir-transcript-6256",221.260395346935,0.146641141121236,0.349134637207264,0.420013156798828,0.674475842348049,0.828799735473334,0.948942928515953
"BAAT_crovir-transcript-7933",16.4046877620918,-0.328962137868522,0.657158376316502,-0.500582735797141,0.61666481510906,0.787822065864802,0.948942928515953
"AGBL5_crovir-transcript-9877",933.708689704075,-0.0183711085032927,0.148175047106321,-0.123982471151912,0.901329153963738,0.956746462319468,0.949242070997846
"MYOF_crovir-transcript-10359",211.863115543278,0.297439455966341,0.710964978049796,0.41836020781534,0.675683775513759,0.829434062263982,0.949769056571087
"SEC23IP_crovir-transcript-10454",501.881003263817,0.00986315873529589,0.101675314437924,0.0970064247140107,0.922721292331402,0.966311539964367,0.949769056571087
"JCAD_crovir-transcript-1830",19.3378780647257,-0.0506524689580752,0.77275997152623,-0.0655474802324901,0.947738103830139,0.978914019351373,0.949769056571087
"LOC103067724_crovir-transcript-2749",550.243570776653,0.121337415858598,0.908729802880441,0.133524195502326,0.893778830351039,0.952564865249694,0.949769056571087
"CHORDC1_crovir-transcript-4073",73.3606457226461,0.0164629380936383,0.252333870181527,0.0652426805874099,0.947980779302144,0.978929498081522,0.949769056571087
"LOC103060704_crovir-transcript-6434",26.8519169194181,-0.409625961832135,0.710263297704168,-0.576724100986489,0.564125848762599,0.751680459454764,0.949769056571087
"FAM161B_crovir-transcript-7278",207.738306685363,-0.113923791243621,0.342752632471669,-0.332379040890483,0.739603062748526,0.868009726223933,0.949769056571087
"COL6A1_crovir-transcript-8539",384.357847968982,-0.12988568943801,0.484963849517668,-0.267825508163527,0.788833635102731,0.897059434487551,0.949769056571087
"DOPEY1_crovir-transcript-8928",695.924599177277,-0.0513134053730977,0.360995830176673,-0.142144039026669,0.886966233202575,0.948292503521274,0.949769056571087
"LOC103048402_crovir-transcript-9200",1459.0467273875,-0.0722575264922085,0.555381961446906,-0.130104201267106,0.896483986245204,0.953983362531202,0.949769056571087
"ARHGEF16_crovir-transcript-1104",417.653872804915,-0.117387944419362,0.354335374502727,-0.331290502914376,0.740425064243732,0.868087659263819,0.9499567203739
"AFAP1L1_crovir-transcript-13991",62.0964500915399,0.0283610126497963,0.437672685492151,0.0647995947425988,0.948333564122471,0.978975644447864,0.9499567203739
"AP1S1_crovir-transcript-35",793.236694273863,-0.0248464207590437,0.175771237943712,-0.141356578298665,0.887588255255695,0.948419401071178,0.949989000102888
"STK24_crovir-transcript-16113",2332.39341840982,-0.0261241221118811,0.202789483891831,-0.128823850283163,0.897497032980525,0.95436841865633,0.95023792691069
"RAP1GDS1_crovir-transcript-4359",436.000301842631,0.0761421015355676,0.230389331597055,0.33049317434862,0.74102734925042,0.868205463735317,0.950463818869918
"OSBP_crovir-transcript-16308",180.257836689711,-0.087586614765995,0.626605801014182,-0.13977945085129,0.888834249727328,0.949135666604878,0.950526317712423
"RBM38_crovir-transcript-6605",12.0773833184489,-1.31961666602467,1.39150698016282,-0.94833636110849,0.342958245632714,0.568535051709101,0.950526317712423
"KIAA1324_crovir-transcript-6170",2566.54484275673,0.18330736559504,0.955867925191379,0.19177060006312,0.847921901255458,0.928756840853636,0.950554270632516
