"X1","baseMean_Unext.vs.NonVen","log2FoldChange_Unext.vs.NonVen","lfcSE_Unext.vs.NonVen","stat_Unext.vs.NonVen","pvalue_Unext.vs.NonVen","padj_Unext.vs.NonVen","IHW_pvalue_Unext.vs.NonVen","t_ID_Unext.vs.NonVen","Human_Unext.vs.NonVen","type_Unext.vs.NonVen","baseMean_Unext.vs.1DPE","log2FoldChange_Unext.vs.1DPE","lfcSE_Unext.vs.1DPE","stat_Unext.vs.1DPE","pvalue_Unext.vs.1DPE","padj_Unext.vs.1DPE","IHW_pvalue_Unext.vs.1DPE","t_ID_Unext.vs.1DPE","Human_Unext.vs.1DPE","type_Unext.vs.1DPE"
"LOC103047974_crovir-transcript-6910",39.7466318403532,1.26275944155762,0.357850179317085,3.5287377638526,0.000417546669423373,0.00102143584023164,0.00095107321209917,"crovir-transcript-6910",NA,"Nonvenom",39.7466318403532,-1.81790443638912,0.416993938145849,-4.35954643482918,1.30332296890141e-05,0.000248953682370365,0.000208119515552961,"crovir-transcript-6910",NA,"Nonvenom"
"RAD54L_crovir-transcript-6069",15.8849955384674,1.38630038634269,0.396258626715654,3.49847370600581,0.000467929225856605,0.00113478862848926,0.000959673182833315,"crovir-transcript-6069","NP_001136020.1","Nonvenom",15.8849955384674,-1.31812570690733,0.45907126454314,-2.87128776883716,0.00408803186700478,0.0259610690061594,0.0323159677452851,"crovir-transcript-6069","NP_001136020.1","Nonvenom"
"TSPAN15_crovir-transcript-10270",442.517345891558,1.59912609071626,0.443756656332913,3.60361037495417,0.000313827388703066,0.000782372629590114,0.000971471614599012,"crovir-transcript-10270","NP_036471.1","Nonvenom",442.517345891558,-1.46770347739196,0.499464948994563,-2.93855150465811,0.00329749863883867,0.0223299984975575,0.0242818611615313,"crovir-transcript-10270","NP_036471.1","Nonvenom"
"KIAA1143_crovir-transcript-2170",264.827686263058,0.682183482436776,0.18931814739169,3.60337079057387,0.000314116929855903,0.000782946395592809,0.000974209345543477,"crovir-transcript-2170","NP_065747.1","Nonvenom",264.827686263058,0.62926927026305,0.210705808449523,2.98648278798541,0.00282206723993662,0.0200663433394954,0.0302478359197455,"crovir-transcript-2170","NP_065747.1","Nonvenom"
"LOC103048806_crovir-transcript-14531",4.72510580387932,3.50583546286859,1.03088590122877,3.40079872921899,0.000671892783033944,0.00158510425174239,0.000991505130656678,"crovir-transcript-14531","NP_005802.1","Nonvenom",4.72510580387932,-3.10550894413884,1.07930045461859,-2.87733497271275,0.0040104961993217,0.0256370495991841,0.0377974998068646,"crovir-transcript-14531","NP_005802.1","Nonvenom"
"DMXL2_crovir-transcript-11186",66.79028807512,-2.36825452072544,0.671710726122091,-3.52570597524593,0.000422355596481053,0.00103262496817688,0.00099416449555235,"crovir-transcript-11186","XP_005254312.1","Nonvenom",66.79028807512,-2.56176174515333,0.762633815261641,-3.35909802829088,0.000781973231308486,0.00730987024873064,0.00497868420745849,"crovir-transcript-11186","XP_005254312.1","Nonvenom"
"PIM2_crovir-transcript-14813",174.753010310253,1.76715445318282,0.487703044105329,3.62342305331432,0.000290729720739007,0.000729758169935707,0.000999593575333873,"crovir-transcript-14813","NP_001001852.2","Nonvenom",174.753010310253,-1.7858222701843,0.542255135284552,-3.29332477275144,0.00099010035222066,0.00887189106371638,0.00834467446502537,"crovir-transcript-14813","NP_001001852.2","Nonvenom"
"BDP1_crovir-transcript-15684",160.985870091773,0.651849692132122,0.185492453896119,3.51415746808317,0.000441151214055732,0.0010743943201361,0.000999593575333873,"crovir-transcript-15684","NP_060899.2","Nonvenom",160.985870091773,-0.756250414937867,0.18066581411705,-4.18590765847879,2.84028808544862e-05,0.000477240762383023,0.000401764861721332,"crovir-transcript-15684","NP_060899.2","Nonvenom"
"uknown_crovir-transcript-13689",57.3431757666558,0.936254003326722,0.267809424984555,3.49597107488177,0.000472339898748713,0.00114359171445441,0.00106593328349701,"crovir-transcript-13689","NP_940964.1","Nonvenom",57.3431757666558,-0.902866161529002,0.306739049780606,-2.94343404328459,0.00324592980105317,0.0221260021064038,0.0155581437144461,"crovir-transcript-13689","NP_940964.1","Nonvenom"
"YWHAB_crovir-transcript-6522",2168.46050187055,0.517169956735702,0.141406779241972,3.65732081239706,0.000254865310876382,0.000645511891120719,0.00109406507126509,"crovir-transcript-6522","NP_003395.1","Nonvenom",2168.46050187055,-0.477793004354763,0.160195907569136,-2.98255437111313,0.0028585386967048,0.0202601426166235,0.019241935545263,"crovir-transcript-6522","NP_003395.1","Nonvenom"
"uknown_crovir-transcript-15111",3133.71806503001,-0.982315914330934,0.271830146768286,-3.61371218759,0.000301844115239351,0.00075492524591166,0.0010942349442631,"crovir-transcript-15111",NA,"Nonvenom",3133.71806503001,0.879206531366991,0.302705201373119,2.90449760155679,0.00367843021808571,0.0242350122759992,0.0228962008736389,"crovir-transcript-15111",NA,"Nonvenom"
"LOC103050703_crovir-transcript-3376",1474.34054309262,0.492061608309283,0.135530235569399,3.63064083997199,0.000282718378724765,0.000710596069919653,0.00109968155143278,"crovir-transcript-3376","XP_005264059.1","Nonvenom",1474.34054309262,0.427923666318218,0.152016185433793,2.81498752976267,0.00487791266668301,0.0297596473577792,0.0283767571110281,"crovir-transcript-3376","XP_005264059.1","Nonvenom"
"LSM11_crovir-transcript-13780",121.315841743926,-0.516123835197932,0.148081700396822,-3.48539916691156,0.000491403388935259,0.00118713045195777,0.00110608214154307,"crovir-transcript-13780","NP_775762.1","Nonvenom",121.315841743926,-0.84529956417775,0.170839102229822,-4.94792792249988,7.50076719492549e-07,2.01696318355715e-05,1.51989117663833e-05,"crovir-transcript-13780","NP_775762.1","Nonvenom"
"RFXAP_crovir-transcript-3901",127.816123904103,-1.22309979464019,0.349373986625053,-3.50083246453268,0.00046380731808375,0.0011254135605187,0.0011090147735111,"crovir-transcript-3901","NP_000529.1","Nonvenom",127.816123904103,1.0629335823033,0.391994638712568,2.71160234689512,0.00669588664425315,0.0375664588846019,0.0326659103215584,"crovir-transcript-3901","NP_000529.1","Nonvenom"
"ZMIZ2_crovir-transcript-14172",283.577592166093,0.496983785398503,0.138385451978945,3.59130080721287,0.000329031605031352,0.000817422537350075,0.00112104432949101,"crovir-transcript-14172","XP_005249923.1","Nonvenom",283.577592166093,0.586679794713695,0.136771566614757,4.28948654486197,1.79086661959515e-05,0.000326264236359945,0.000383092841096115,"crovir-transcript-14172","XP_005249923.1","Nonvenom"
"ERCC1_crovir-transcript-1244",1285.69160258023,-0.669649336784468,0.184084613098981,-3.6377257474768,0.000275056078957293,0.000693055101088301,0.00112488603010191,"crovir-transcript-1244","NP_973730.1","Nonvenom",1285.69160258023,1.79058741745838,0.203233341782289,8.81050029367976,1.2458856285911e-18,2.69397236739616e-16,2.52035920926352e-16,"crovir-transcript-1244","NP_973730.1","Nonvenom"
"PCBP2_crovir-transcript-14679",17897.4626947767,-1.21818777413156,0.335331531911625,-3.63278623750959,0.000280377281971131,0.000705115167536325,0.00114516730737283,"crovir-transcript-14679","NP_005007.2","Nonvenom",17897.4626947767,0.967651475442289,0.375535219099958,2.57672629949716,0.00997408928664868,0.0507946863671414,0.0473520277085174,"crovir-transcript-14679","NP_005007.2","Nonvenom"
"LOC103048383_crovir-transcript-2434",544.476315673511,0.415485167909126,0.115357179209449,3.601727874732,0.000316109164692166,0.000787465441824796,0.0011650531131714,"crovir-transcript-2434","NP_057163.1","Nonvenom",544.476315673511,0.400315821032437,0.127862633586965,3.13082727769849,0.00174314649361857,0.0140969357761061,0.0128859063344582,"crovir-transcript-2434","NP_057163.1","Nonvenom"
"SLC18B1_crovir-transcript-9174",14.5317465847866,-2.04903037857562,0.595538433371996,-3.44063500146214,0.000580350837983401,0.00138537521365745,0.00117030209478217,"crovir-transcript-9174","NP_439896.1","Nonvenom",14.5317465847866,-2.791920618515,0.928024085704942,-3.00845706649328,0.00262577899892473,0.0190087952776165,0.0232261116670012,"crovir-transcript-9174","NP_439896.1","Nonvenom"
"NSD2_crovir-transcript-3200",62.1638325907507,-1.71161159607273,0.49366082540381,-3.46718132773174,0.000525946963288765,0.00126432509428078,0.0011761620166914,"crovir-transcript-3200","NP_001035889.1","Nonvenom",62.1638325907507,-1.54942557561624,0.533039792064088,-2.9067728126195,0.00365178311676491,0.0240913840909269,0.0219290688131307,"crovir-transcript-3200","NP_001035889.1","Nonvenom"
"NOL8_crovir-transcript-13588",281.015677113414,-0.618175340939237,0.17519185901621,-3.52856202571627,0.000417824017670496,0.00102192467995365,0.00118552542015812,"crovir-transcript-13588","NP_060418.4","Nonvenom",281.015677113414,0.613587284184409,0.198546945751191,3.09038893478284,0.00199894548991535,0.0154991451431817,0.0180789333125607,"crovir-transcript-13588","NP_060418.4","Nonvenom"
"CAMK2G_crovir-transcript-10142",34.6795157114281,-1.23821486911125,0.36433895432573,-3.39852451792527,0.000677503900729206,0.00159691291316165,0.00121782236268752,"crovir-transcript-10142","XP_016872205.1","Nonvenom",34.6795157114281,-1.32334423119124,0.440701273208546,-3.00281463122757,0.00267495309157175,0.0192695965471499,0.0173911609032456,"crovir-transcript-10142","XP_016872205.1","Nonvenom"
"CSF1_crovir-transcript-6155",308.416406367077,1.72724206650451,0.488043596687851,3.53911428861394,0.000401471996736283,0.000983938526301248,0.00122435070833288,"crovir-transcript-6155","NP_000748.3","Nonvenom",308.416406367077,-1.89276440861333,0.548668256650236,-3.44974287408051,0.000561120728586245,0.00556898601207868,0.00510094247291317,"crovir-transcript-6155","NP_000748.3","Nonvenom"
"IPMK_crovir-transcript-10286",76.9160837304834,1.28546136067471,0.37219137551587,3.45376450191254,0.000552819892240027,0.0013250590253455,0.00123246729946015,"crovir-transcript-10286","XP_011537867.1","Nonvenom",76.9160837304834,-1.18686839049169,0.420254360573972,-2.82416674718306,0.00474037158358326,0.02913583466331,0.020685369867293,"crovir-transcript-10286","XP_011537867.1","Nonvenom"
"KCTD19_crovir-transcript-15973",97.7539961429271,-2.13361233359538,0.618781364737861,-3.44808757209303,0.000564570957305008,0.00135076931581705,0.0012544575036192,"crovir-transcript-15973","NP_001094385.1","Nonvenom",97.7539961429271,-2.20681116586915,0.721588786359881,-3.05826699026409,0.00222621133284584,0.0168080867087789,0.0150710546001486,"crovir-transcript-15973","NP_001094385.1","Nonvenom"
"ING2_crovir-transcript-4598",48.3236984797426,0.714435288563541,0.20720289771656,3.44799853880828,0.000564757092592157,0.00135096947044863,0.00125864641321093,"crovir-transcript-4598","NP_001555.1","Nonvenom",48.3236984797426,-0.721555071337259,0.240127142976788,-3.00488758743533,0.0026567902047314,0.0191596844179372,0.016505257810788,"crovir-transcript-4598","NP_001555.1","Nonvenom"
"MARVELD2_crovir-transcript-15687",732.656769170614,0.991725411336219,0.277451378559237,3.5744115472992,0.000351016449391511,0.000868841504380076,0.00128237164951384,"crovir-transcript-15687","NP_001033692.2","Nonvenom",732.656769170614,-0.806245034150563,0.311982672734737,-2.58426221906264,0.0097587568890625,0.0500848262127371,0.0453945778131845,"crovir-transcript-15687","NP_001033692.2","Nonvenom"
"TRIM59_crovir-transcript-10870",88.6539014577222,0.672420169558103,0.196121759618293,3.42858523636958,0.000606735980639282,0.00144274899580946,0.0013406331321649,"crovir-transcript-10870","NP_775107.1","Nonvenom",88.6539014577222,-0.697499416715021,0.225064477124313,-3.09910931137196,0.00194103390435673,0.0151942060525016,0.0129386102717074,"crovir-transcript-10870","NP_775107.1","Nonvenom"
"CHID1_crovir-transcript-7691",109.063287322297,-0.877893884378735,0.255770598299875,-3.43234871488028,0.000598377621678064,0.00142461150518469,0.00140074180743361,"crovir-transcript-7691","XP_011518601.1","Nonvenom",109.063287322297,0.684794504911858,0.274718166866623,2.49271649094954,0.0126770022768932,0.0605866147006206,0.0488451383493628,"crovir-transcript-7691","XP_011518601.1","Nonvenom"
"PYROXD2_crovir-transcript-10586",1190.69845583161,-0.346029704482354,0.0964776205836584,-3.58663182600262,0.000334976756441836,0.000831325033918058,0.0014051735834878,"crovir-transcript-10586","XP_011538595.1","Nonvenom",1190.69845583161,-0.394317035105974,0.111088535230559,-3.54957452888895,0.000385854225870785,0.00413437631132059,0.0038450998342442,"crovir-transcript-10586","XP_011538595.1","Nonvenom"
"LOC103059585_crovir-transcript-10063",2663.14007857774,-1.3941527107153,0.394346855976657,-3.53534633175275,0.000407241029939253,0.000997335778875938,0.00143901533084256,"crovir-transcript-10063","NP_006588.1","Nonvenom",2663.14007857774,1.69643863190346,0.443345966105341,3.82644427061366,0.000130007565182082,0.00168779506373195,0.00157416769441372,"crovir-transcript-10063","NP_006588.1","Nonvenom"
"BUD23_crovir-transcript-9953",813.681440150756,-0.516236610279561,0.147143627830324,-3.50838577172266,0.000450834792342875,0.0010961554901247,0.00146827374176469,"crovir-transcript-9953","XP_006715910.1","Nonvenom",813.681440150756,0.604184255121162,0.166842115854826,3.62129341279081,0.000293133830876452,0.00332711936065651,0.0030760253725634,"crovir-transcript-9953","XP_006715910.1","Nonvenom"
"SAMD4B_crovir-transcript-11954",324.59300417992,0.672748906251054,0.193719170303701,3.47280501561286,0.000515049393329456,0.00123971081837908,0.00153744684917318,"crovir-transcript-11954","XP_011525359.1","Nonvenom",324.59300417992,0.6154296871798,0.215737039141121,2.85268440519028,0.0043351651607807,0.0271127683597427,0.0283752447773585,"crovir-transcript-11954","XP_011525359.1","Nonvenom"
"DENND5B_crovir-transcript-12252",133.476231902356,-1.87389386294203,0.560912467325529,-3.340795528894,0.00083538721164966,0.00193684657248988,0.00156292767329183,"crovir-transcript-12252","XP_005253383.1","Nonvenom",133.476231902356,-3.33862463928465,0.638736705900422,-5.2269183975864,1.72358522666497e-07,5.61335534313849e-06,4.63289993893488e-06,"crovir-transcript-12252","XP_005253383.1","Nonvenom"
"SERPINE1_crovir-transcript-40",39.6364130771357,-1.72764358780105,0.509474868712402,-3.39102808381369,0.000696309656081053,0.00163830986901955,0.00157411037338335,"crovir-transcript-40","NP_000593.1","Nonvenom",39.6364130771357,2.24141764038678,0.525321836175938,4.26675132467956,1.98340031469195e-05,0.000355449050961778,0.000316286738773361,"crovir-transcript-40","NP_000593.1","Nonvenom"
"LOC103064616_crovir-transcript-10704",2701.35214608928,-3.2196903245047,0.917758847499262,-3.50820951852201,0.000451133602772833,0.00109667975020362,0.00158183729621458,"crovir-transcript-10704","NP_001054.1","Nonvenom",2701.35214608928,-2.88577510263998,1.01945589911406,-2.83070126441742,0.00464460792058857,0.0286674676989065,0.0270046997193311,"crovir-transcript-10704","NP_001054.1","Nonvenom"
"LOC103061320_crovir-transcript-2",119.965522861766,-2.68381712474003,0.790304262688563,-3.39592894970585,0.000683961112463269,0.00161069298778193,0.00158359692682472,"crovir-transcript-2","NP_056475.1","Nonvenom",119.965522861766,-2.45851380439632,0.908357132285759,-2.70654978863853,0.00679863869369662,0.0379653024427851,0.0298868682371971,"crovir-transcript-2","NP_056475.1","Nonvenom"
"HPS3_crovir-transcript-10804",106.629272110215,-0.92201921559631,0.273528057711589,-3.37083962541239,0.000749394701784463,0.00175319793320756,0.00161970213527943,"crovir-transcript-10804","NP_115759.2","Nonvenom",106.629272110215,-1.05674315563836,0.321959633368197,-3.28222250902447,0.00102992299144771,0.00918504682704212,0.00705738576170465,"crovir-transcript-10804","NP_115759.2","Nonvenom"
"HNRNPUL2_crovir-transcript-12489",1405.39133234305,-0.361283077735426,0.10265885127073,-3.51925891692141,0.000432754146182175,0.0010558944862335,0.00162464698137828,"crovir-transcript-12489","NP_001073027.1","Nonvenom",1405.39133234305,0.302091469077469,0.116218775950416,2.59933445871391,0.00934047175168188,0.0484089675460448,0.0453048206611864,"crovir-transcript-12489","NP_001073027.1","Nonvenom"
"ABCC4_crovir-transcript-3282",72.1040464179285,1.20590981910521,0.357633813472726,3.37191220090595,0.000746482412670851,0.00174700473038165,0.00162543531656299,"crovir-transcript-3282","NP_005836.2","Nonvenom",72.1040464179285,-1.65160078843514,0.407583671467741,-4.05217604151705,5.07434597848224e-05,0.00077376443301943,0.000522891701248592,"crovir-transcript-3282","NP_005836.2","Nonvenom"
"TIAL1_crovir-transcript-10452",1808.70494959003,-0.488109761856595,0.13962785595751,-3.49579071102497,0.000472659268194484,0.00114415481685786,0.00165139929724262,"crovir-transcript-10452","NP_001029097.1","Nonvenom",1808.70494959003,0.573649212472011,0.153721492788949,3.73174370131572,0.000190158923498918,0.00231383413371839,0.0022657083968452,"crovir-transcript-10452","NP_001029097.1","Nonvenom"
"WNK4_crovir-transcript-2380",241.863035119225,-2.74627643564718,0.796238628446749,-3.44906204940652,0.00056253742119413,0.00134688173330952,0.00167034592137242,"crovir-transcript-2380","XP_016880451.1","Nonvenom",241.863035119225,-3.13349432188452,0.920521698585427,-3.4040417805466,0.0006639659672052,0.00637277998884358,0.00693948327574759,"crovir-transcript-2380","XP_016880451.1","Nonvenom"
"LOC103066722_crovir-transcript-1095",510.617665810453,0.669283602245079,0.194091371324339,3.44829137781021,0.000564145090858662,0.00134999541346701,0.00167169471939012,"crovir-transcript-1095","NP_077002.2","Nonvenom",510.617665810453,0.74966391526731,0.217516437031046,3.44647018634417,0.000567961230096356,0.00561574859443099,0.00520162438722417,"crovir-transcript-1095","NP_077002.2","Nonvenom"
"LOC103062787_crovir-transcript-220",2129.99902698062,0.613422285339916,0.174080327851574,3.52378866073217,0.000425423423085667,0.0010393545193733,0.00167785534815142,"crovir-transcript-220","NP_004791.1","Nonvenom",2129.99902698062,0.538722634436269,0.197035393399196,2.73414144099893,0.00625431718765804,0.0356193625670162,0.0338437420968478,"crovir-transcript-220","NP_004791.1","Nonvenom"
"INO80B_crovir-transcript-6848",619.802375736282,-0.768163533439896,0.219054908432721,-3.50671682700881,0.000453671654871622,0.00110183371889694,0.00169620774673297,"crovir-transcript-6848","NP_112578.2","Nonvenom",619.802375736282,0.718831958188323,0.247833997808714,2.90045742127413,0.00372618458130683,0.0244276215842132,0.0224924803106666,"crovir-transcript-6848","NP_112578.2","Nonvenom"
"COMTD1_crovir-transcript-10113",567.851195334081,0.887300156031214,0.256016039442257,3.46579908807369,0.000528658167099428,0.00127014773407541,0.00169998828018387,"crovir-transcript-10113","NP_653190.2","Nonvenom",567.851195334081,1.24242324243927,0.28518648104321,4.35652923621941,1.32141050047178e-05,0.000250782798578745,0.000225112112986765,"crovir-transcript-10113","NP_653190.2","Nonvenom"
"TSPAN2_crovir-transcript-6374",152.624705297726,1.3754437323705,0.409942674064381,3.35520993394918,0.000793047764000973,0.00184680245059615,0.00171204705399527,"crovir-transcript-6374","NP_005716.2","Nonvenom",152.624705297726,-1.24218933592309,0.464115658747929,-2.67646504165408,0.00744033272429298,0.0406528069683496,0.0331802027380174,"crovir-transcript-6374","NP_005716.2","Nonvenom"
"GPC3_crovir-transcript-16110",26.4442603984354,-1.78703670063438,0.543091538381594,-3.29048894033541,0.00100013433250911,0.00228268194346737,0.00173596105475959,"crovir-transcript-16110","NP_001158089.1","Nonvenom",26.4442603984354,-2.03968118388447,0.709284192431584,-2.87568961165198,0.00403145928598973,0.0257132243627682,0.0320506639533472,"crovir-transcript-16110","NP_001158089.1","Nonvenom"
"SYTL5_crovir-transcript-3580",82.0343478437799,-1.82587282738717,0.546020884019962,-3.34396152386072,0.000825911911398015,0.00191622610488561,0.00178078900791111,"crovir-transcript-3580","NP_001156806.1","Nonvenom",82.0343478437799,-1.99203356549392,0.643594475179498,-3.0951688405006,0.001967008902983,0.0153157304783623,0.0105741106325354,"crovir-transcript-3580","NP_001156806.1","Nonvenom"
"LOC103065041_crovir-transcript-1137",14.8104671219047,-1.58850310626772,0.479026081841035,-3.3161098455488,0.000912799429282152,0.00210080916135241,0.00179179896364749,"crovir-transcript-1137","NP_683866.1","Nonvenom",14.8104671219047,-2.64556013398684,0.753953845650707,-3.5089152330055,0.000449938281913226,0.00467144386861995,0.00630747411634447,"crovir-transcript-1137","NP_683866.1","Nonvenom"
"ANP32E_crovir-transcript-1210",1143.52395802287,0.495282983420616,0.14098423896379,3.51303796127044,0.000443014177204909,0.00107838240842749,0.00181213519909658,"crovir-transcript-1210","XP_005245570.1","Nonvenom",1143.52395802287,0.60803185960133,0.158139730852722,3.8449025828152,0.00012060033975841,0.00159710690904963,0.00149457825336141,"crovir-transcript-1210","XP_005245570.1","Nonvenom"
"TMCC1_crovir-transcript-13415",92.9387590520278,0.816962942206752,0.245159131647236,3.33237818521194,0.000861071570809266,0.00199100170400616,0.00184383311486828,"crovir-transcript-13415","NP_001017395.2","Nonvenom",92.9387590520278,-1.27409962736909,0.283779530312324,-4.48975169550403,7.13062459742632e-06,0.000147649824866645,0.000108599695540012,"crovir-transcript-13415","NP_001017395.2","Nonvenom"
"ATF2_crovir-transcript-8315",953.87162902035,0.602551659529412,0.173326600598001,3.47639460677429,0.000508203929210218,0.0012245904348863,0.00187870850349759,"crovir-transcript-8315","NP_001243019.1","Nonvenom",953.87162902035,0.528073813199904,0.188308214295451,2.80430577697142,0.00504250578557759,0.0304650900880984,0.0289634624753838,"crovir-transcript-8315","NP_001243019.1","Nonvenom"
"MORN5_crovir-transcript-1344",8.77615723015015,-2.91632465813122,0.910688772541441,-3.20232855181984,0.00136321420347124,0.00303722373573794,0.00189465692982878,"crovir-transcript-1344","XP_005251934.1","Nonvenom",8.77615723015015,-3.62894233824375,1.23455171752201,-2.93948182707789,0.00328761549507677,0.0223267448879903,0.0415946088548539,"crovir-transcript-1344","XP_005251934.1","Nonvenom"
"NAPB_crovir-transcript-8737",206.47761395965,-0.959393754631776,0.279518275103131,-3.43231137312148,0.000598460025465586,0.00142461150518469,0.0019363303291248,"crovir-transcript-8737","NP_001269947.1","Nonvenom",206.47761395965,0.912054992960926,0.311336782500307,2.92948037053742,0.00339529257261248,0.0227792009322271,0.026471750273411,"crovir-transcript-8737","NP_001269947.1","Nonvenom"
"EXD2_crovir-transcript-7403",146.010809067652,0.747870628596295,0.225432216227487,3.31749667865398,0.000908279955377729,0.0020922339073466,0.00193673241257257,"crovir-transcript-7403","NP_001180289.1","Nonvenom",146.010809067652,0.788281428526623,0.243150516231903,3.24194840604329,0.00118715512360066,0.0103356937823714,0.00874039227614347,"crovir-transcript-7403","NP_001180289.1","Nonvenom"
"TMA16_crovir-transcript-4690",225.379245899842,-0.546592248980266,0.161176468197399,-3.39126582864959,0.000695705868111708,0.00163747374742307,0.0020281584697942,"crovir-transcript-4690","NP_060822.2","Nonvenom",225.379245899842,0.499904020282821,0.175496585202071,2.84851138104608,0.0043924282305955,0.0273800228551771,0.0400730983814801,"crovir-transcript-4690","NP_060822.2","Nonvenom"
"LOC103048525_crovir-transcript-8109",257.949691452332,-0.445242683701779,0.132123333954564,-3.3699019724623,0.00075194928543855,0.00175886221255082,0.00203125610879342,"crovir-transcript-8109","XP_016858843.1","Nonvenom",257.949691452332,0.610925772477627,0.149198824146752,4.09470902985617,4.22698905342639e-05,0.000666913703525048,0.00105210085294935,"crovir-transcript-8109","XP_016858843.1","Nonvenom"
"BLM_crovir-transcript-11390",532.283554747386,-0.306920024664598,0.0892050780753288,-3.4406115804912,0.000580401069940839,0.00138537521365745,0.00203245265059545,"crovir-transcript-11390","NP_000048.1","Nonvenom",532.283554747386,-0.424091884879448,0.104393245133054,-4.06244565286696,4.85612557429817e-05,0.000745661191210627,0.000681703919253171,"crovir-transcript-11390","NP_000048.1","Nonvenom"
"ZDHHC24_crovir-transcript-12388",160.028041778632,0.540598528975517,0.163654070272751,3.3033002361294,0.000955540225412935,0.00219228799018773,0.00203414556756361,"crovir-transcript-12388","NP_997223.1","Nonvenom",160.028041778632,-0.500696469524729,0.185595906451347,-2.69777754853653,0.00698040686429718,0.0387180683515895,0.0335698257531861,"crovir-transcript-12388","NP_997223.1","Nonvenom"
"DBN1_crovir-transcript-13722",60.2590227921662,-1.2027810479957,0.364171530044065,-3.3027871449758,0.000957290221342443,0.0021951568947569,0.00203481166280279,"crovir-transcript-13722","XP_011532748.1","Nonvenom",60.2590227921662,1.09264269080979,0.41257856267205,2.64832637869824,0.00808913878768629,0.0433194237148121,0.0324035555306632,"crovir-transcript-13722","XP_011532748.1","Nonvenom"
"RIMS2_crovir-transcript-4914",48.6955067699361,1.92122450084964,0.582517309302511,3.29814148037946,0.000973270812335119,0.00222792657041394,0.00205889862445355,"crovir-transcript-4914","XP_011515697.1","Nonvenom",48.6955067699361,2.27754626981001,0.593170141515924,3.83961718637664,0.00012322630112572,0.00162211069046731,0.0011496933681567,"crovir-transcript-4914","XP_011515697.1","Nonvenom"
"IGSF3_crovir-transcript-12286",141.633299776225,-0.940215328285259,0.285373810726997,-3.29467979521329,0.000985338878679999,0.00225281346473091,0.00209136074444327,"crovir-transcript-12286","XP_006710656.1","Nonvenom",141.633299776225,-0.817549336948483,0.31718614340947,-2.57750647036643,0.00995160183793638,0.050715810026695,0.0400477973083848,"crovir-transcript-12286","XP_006710656.1","Nonvenom"
"GNS_crovir-transcript-11845",1301.29724683621,0.471400294627226,0.13762109081349,3.42534920949061,0.000614009663496841,0.00145846655745565,0.00209661921409125,"crovir-transcript-11845","NP_002067.1","Nonvenom",1301.29724683621,0.426907271246901,0.14927543323187,2.85986288570193,0.00423824210156276,0.0266455735555828,0.025366078200178,"crovir-transcript-11845","NP_002067.1","Nonvenom"
"TGIF1_crovir-transcript-5192",134.185871313747,0.582187829306022,0.17703147252109,3.28861202482888,0.00100682707628253,0.00229636701498834,0.00213004902834227,"crovir-transcript-5192","NP_733796.2","Nonvenom",134.185871313747,-1.36355085330193,0.190525234603289,-7.15679923523574,8.25825017251274e-13,8.25199392238205e-11,5.99842740225825e-11,"crovir-transcript-5192","NP_733796.2","Nonvenom"
"CAMKK1_crovir-transcript-9993",73.4473367175311,-1.23362167251484,0.374191665613115,-3.29676416093753,0.000978055909502264,0.00223693807338105,0.00214680059829884,"crovir-transcript-9993","XP_024306764.1","Nonvenom",73.4473367175311,-1.62206706513337,0.441234420991537,-3.67620246282754,0.000236731668512456,0.00278371118305855,0.00188049122469283,"crovir-transcript-9993","XP_024306764.1","Nonvenom"
"LOC103059505_crovir-transcript-11443",9.71038848535675,-1.73112683064824,0.554381588787196,-3.12262684342635,0.00179244848999116,0.00389224978480539,0.00226741772617334,"crovir-transcript-11443","XP_005260464.1","Nonvenom",9.71038848535675,2.061635826806,0.601341795306674,3.42839270926546,0.000607166474287372,0.00593224133025958,0.0118497111376872,"crovir-transcript-11443","XP_005260464.1","Nonvenom"
"SLC39A1_crovir-transcript-12585",61.3701234335331,0.732525865852276,0.224123438300375,3.26840365919484,0.00108155991631779,0.0024523259609371,0.00228355531679373,"crovir-transcript-12585","NP_001258886.1","Nonvenom",61.3701234335331,-0.941129016018198,0.255784142371161,-3.67938765591087,0.000233794653152477,0.00275827502243397,0.00197697261385477,"crovir-transcript-12585","NP_001258886.1","Nonvenom"
"CETN3_crovir-transcript-15645",148.694518960078,0.722683749223208,0.224214814466542,3.22317573413976,0.0012677774889143,0.00283850384449002,0.00228896589485703,"crovir-transcript-15645","NP_001284694.1","Nonvenom",148.694518960078,0.675399795340442,0.24731913580344,2.73088369464959,0.00631647583666388,0.0358187086352522,0.0283201124949394,"crovir-transcript-15645","NP_001284694.1","Nonvenom"
"KAZALD1_crovir-transcript-10546",38.2488170766392,2.24102198099206,0.697431203872688,3.21325167062807,0.00131241234460706,0.00293246304050083,0.00233030289346359,"crovir-transcript-10546","NP_112191.2","Nonvenom",38.2488170766392,-1.91845239061347,0.599752719498545,-3.19873896064614,0.00138030088057979,0.0117006225031153,0.01426355332519,"crovir-transcript-10546","NP_112191.2","Nonvenom"
